Date,Open,Close,High,Low,Volume_(BTC),Volume_(Currency),Weighted_Price
2017-06-11,2900.0,2987.49,2999.99,2881.0,15896.92828158,46906232.52568819,2942.795109505208
2017-06-12,2987.49,2674.03,2995.98,2463.89,40740.13642991,110756660.08680391,2774.4066833525694
2017-06-13,2674.03,2761.3,2798.99,2660.18,17493.53163767,47709944.13138426,2727.6092524767364
2017-06-14,2763.78,2483.22,2827.0,2330.0,31040.4260423,79650884.16816199,2621.6178612825
2017-06-15,2483.17,2381.48,2487.14,2050.0,40886.85188541,94209170.9793681,2333.6138501905557
2017-06-16,2381.02,2477.0,2524.65,2375.0,20646.8735856,50710716.19246189,2457.7940180194446
2017-06-17,2477.01,2660.0,2679.24,2461.43,16883.91765751,43873978.55719704,2586.114276824514
2017-06-18,2659.5,2559.0,2660.0,2455.01,14165.64865238,35929642.151002675,2547.6787061055556
2017-06-19,2558.99,2592.99,2623.86,2481.92,14564.87450014,37426528.89147054,2565.4313204775694
2017-06-20,2592.99,2738.34,2776.95,2585.42,18657.48836355,50329565.74462107,2670.86271763625
2017-06-21,2738.33,2634.09,2781.59,2559.51,17314.26988322,46306883.39042682,2678.6967637177777
2017-06-22,2634.98,2719.98,2743.0,2598.0,12042.62635982,32349500.87265251,2677.1809388070137
2017-06-23,2720.0,2699.81,2727.67,2665.0,9024.74721144,24383128.14347828,2703.9911775436804
2017-06-24,2699.74,2544.28,2718.37,2503.05,14313.31764043,37185290.10727222,2632.3596975049304
2017-06-25,2544.15,2550.6,2625.0,2430.05,13890.67459959,35165365.90770032,2554.024343457153
2017-06-26,2552.09,2449.99,2563.9,2258.34,21122.90368426,50818111.439682886,2433.73625296375
2017-06-27,2449.98,2531.16,2581.47,2264.0,22138.31462872,53222848.676483296,2407.96185058
2017-06-28,2528.36,2568.65,2605.0,2468.37,14997.12457789,38204958.59237753,2540.926126831111
2017-06-29,2568.65,2513.58,2591.98,2500.0,9245.98661391,23601592.91257776,2553.989259036111
2017-06-30,2512.04,2436.11,2549.69,2428.03,11459.13150671,28544802.8084235,2498.9162469136113
2017-07-01,2436.11,2404.99,2515.0,2385.0,8483.55602666,20717085.98162466,2452.0890776835417
2017-07-02,2404.74,2490.83,2545.0,2398.36,9266.41421861,23009572.52066721,2469.4778276773613
2017-07-03,2489.42,2616.28,2625.0,2479.75,10981.31306849,27969477.52360707,2534.0308168059028
2017-07-04,2616.79,2576.12,2636.1,2560.0,9993.30569289,25955934.17018492,2598.3724765638194
2017-07-05,2576.11,2616.99,2630.24,2551.06,9479.58147533,24525586.56239183,2586.358138504097
2017-07-06,2616.99,2597.31,2617.0,2580.69,8815.1402955,22892664.79949354,2598.2046075732637
2017-07-07,2597.32,2500.0,2599.42,2471.22,11635.29585219,29362148.82281207,2533.674977141806
2017-07-08,2500.0,2566.99,2572.93,2491.19,7147.17881487,18111284.64036581,2531.7806812509725
2017-07-09,2567.0,2511.02,2579.84,2495.5,5578.72154695,14166350.05918043,2542.582684545139
2017-07-10,2511.02,2333.3,2520.99,2250.0,18359.40961935,43858719.23462327,2431.215702715903
2017-07-11,2333.3,2261.42,2410.0,2250.0,14938.62095008,34819686.11721788,2333.110111491875
2017-07-12,2261.29,2410.0,2416.79,2258.25,12410.99996317,29302117.56331864,2358.5915027213887
2017-07-13,2410.0,2308.5,2410.0,2301.0,9777.14448518,22951536.17690748,2352.30582501125
2017-07-14,2308.5,2101.02,2349.28,2100.59,14563.79298079,32453844.00520762,2252.0153383426386
2017-07-15,2101.02,2018.67,2145.34,1933.96,17150.38860024,34944637.71554452,2051.6278625725695
2017-07-16,2018.22,1952.77,2028.0,1758.2,21408.49877374,40770546.01167884,1919.1778915315974
2017-07-17,1954.22,2164.49,2238.07,1953.97,21640.44808501,45616812.09880437,2092.843792388681
2017-07-18,2164.49,2346.87,2393.43,2134.37,24983.43788237,57592754.569126144,2288.6303282716667
2017-07-19,2344.98,2320.01,2396.0,2216.0,18527.09510927,42623580.50228432,2311.7945491391665
2017-07-20,2320.73,2721.54,2957.0,2302.05,42768.84374651,113899267.21196146,2560.965794416528
2017-07-21,2721.54,2714.9,2798.0,2608.27,15635.1398435,42388963.65035548,2712.242242268472
2017-07-22,2717.68,2820.86,2869.88,2698.01,12217.63604761,34258520.15785886,2797.757412200278
2017-07-23,2820.42,2763.86,2832.91,2691.0,9559.34337974,26419983.66848016,2767.7515736256946
2017-07-24,2763.85,2748.83,2799.2,2726.8,8590.34042025,23702378.33038615,2759.0326213625003
2017-07-25,2749.99,2514.66,2773.96,2449.69,20718.63317933,53333785.97525674,2590.023026984236
2017-07-26,2514.66,2548.0,2554.46,2403.0,11261.875984,28012560.32821924,2496.2078499325003
2017-07-27,2547.99,2677.46,2737.28,2526.82,11798.157516,30853603.53922672,2593.872016148125
2017-07-28,2676.22,2682.99,2825.11,2655.55,16466.18310832,45352333.58807524,2747.5329558628473
2017-07-29,2683.0,2704.94,2760.67,2656.0,9005.04496333,24416451.92314036,2713.449829750208
2017-07-30,2704.91,2720.69,2739.98,2500.0,9228.59466551,24682508.6066989,2689.7459114026387
2017-07-31,2720.68,2862.91,2900.0,2710.0,10984.68582534,30840975.43420266,2792.3236614065972
2017-08-01,2862.27,2734.2,2925.0,2676.01,9886.25395227,27481925.32664628,2774.027049128889
2017-08-02,2734.2,2720.0,2758.06,2650.0,7850.96183089,21247729.23310307,2712.1193696377086
2017-08-03,2719.99,2781.2,2799.0,2708.4,7634.8558666,21086269.15281079,2753.219996800764
2017-08-04,2781.21,3095.3,3195.0,2760.0,12545.50124626,36732852.10742295,2849.093005765139
2017-08-05,3095.3,3199.62,3335.0,3050.01,17532.53542271,56018499.51040781,3191.6686692620833
2017-08-06,3199.63,3234.03,3278.42,3150.0,7794.03033979,25102864.185540255,3213.6856487576392
2017-08-07,3234.03,3450.01,3455.18,3214.37,12899.99410053,43419806.55391094,3336.606341150695
2017-08-08,3450.0,3384.7,3489.0,3349.91,16048.51495485,54821758.89982701,3420.6033840995833
2017-08-09,3385.48,3330.92,3410.0,3232.62,11541.5868667,38383285.49773132,3336.431336237639
2017-08-10,3330.93,3450.0,3453.1,3324.25,9767.83894228,33384558.98176193,3411.005862225417
2017-08-11,3450.97,3674.84,3725.0,3450.0,16528.05927997,59167857.96477238,3552.3074284875693
2017-08-12,3674.85,4056.2,4126.7,3674.8,24049.5927426,93561686.84562281,3848.962742328403
2017-08-13,4056.2,3996.29,4200.0,3850.0,18213.76008464,73725510.1724342,4052.625744485972
2017-08-14,3996.29,4412.0,4434.42,3986.68,22223.66937327,94774281.40055056,4227.860645764653
2017-08-15,4412.01,4072.86,4428.44,3807.14,30333.93590092,124143016.5604437,4135.658829969375
2017-08-16,4072.8,4280.01,4397.0,3928.82,17998.64038818,76107722.14297166,4206.881746321389
2017-08-17,4280.01,4269.99,4469.0,4180.0,19420.5339277,84008562.34177929,4338.083020368542
2017-08-18,4269.99,4127.04,4350.0,3960.47,20620.6309268,85645663.1888218,4211.689506470487
2017-08-19,4127.04,4090.32,4186.1,4000.0,9877.16940732,40353341.57496656,4090.6998880656247
2017-08-20,4090.32,4066.02,4190.21,4044.52,8175.83361513,33524208.224782694,4101.898412989098
2017-08-21,4066.02,3840.51,4082.57,3820.0,16760.37344966,66621672.45902027,4000.4018166909727
2017-08-22,3840.52,4106.0,4145.0,3583.46,18008.66790841,70713084.7546108,3968.352732724514
2017-08-23,4106.01,4133.05,4247.88,4075.99,11849.51709434,49312290.132901944,4160.989081221458
2017-08-24,4133.05,4344.01,4368.99,4121.01,10086.65298959,42876433.9003275,4229.138970039306
2017-08-25,4344.01,4310.0,4453.9,4260.01,10624.18558562,46333771.00539215,4357.126187992222
2017-08-26,4310.0,4323.82,4392.0,4265.0,5878.89478999,25410513.565715894,4323.032772032014
2017-08-27,4323.82,4291.64,4376.0,4285.0,7576.34529809,32868689.04377787,4337.396422709167
2017-08-28,4291.64,4385.62,4399.0,4200.0,9834.69437273,42538744.66609107,4322.612828322083
2017-08-29,4385.62,4608.03,4649.85,4350.0,14340.92134908,65165965.04974587,4505.256495092777
2017-08-30,4608.03,4630.01,4635.21,4500.55,10315.46935638,47267424.1553204,4584.2156388940975
2017-08-31,4630.01,4756.66,4781.96,4610.0,13012.62748989,61335778.80961268,4703.149618929653
2017-09-01,4756.66,4830.57,4980.0,4706.0,18771.74821081,91090301.09672567,4836.63490175875
2017-09-02,4830.58,4667.68,4880.51,4500.0,17501.8871818,81526402.1842938,4677.838740526042
2017-09-03,4667.68,4586.44,4742.87,4524.0,10312.49618149,47567290.206335,4624.264730977778
2017-09-04,4586.45,4293.99,4589.0,4234.16,22973.74636336,101360824.1608974,4447.098859965208
2017-09-05,4293.98,4513.23,4530.0,4243.44,16016.11693424,70858604.11944185,4416.904978321528
2017-09-06,4513.23,4527.47,4692.0,4431.0,14509.99673736,66556462.63892767,4594.083013871875
2017-09-07,4527.47,4620.0,4665.44,4475.01,7426.97502889,34171650.68330933,4600.124124973889
2017-09-08,4620.0,4353.31,4679.99,4140.0,22371.07007188,97652780.07085568,4453.3405746416665
2017-09-09,4353.04,4247.01,4449.95,4180.0,9500.10798097,40927329.09356757,4329.331588507292
2017-09-10,4247.01,4347.57,4365.0,4139.0,10148.61700454,43081174.6607313,4250.295546483056
2017-09-11,4347.58,4284.94,4347.58,4111.14,8972.8371778,37783415.56709113,4212.744634875139
2017-09-12,4284.95,3953.52,4375.37,3950.01,14721.71799823,61419295.70952065,4229.415408986666
2017-09-13,3953.52,3800.01,4043.97,3726.0,20110.06524619,78123753.9143092,3899.3471176556945
2017-09-14,3800.01,3367.78,3896.84,3230.05,39292.79795751,136205897.99965957,3545.230539282639
2017-09-15,3367.78,3823.01,3894.48,2975.01,49392.02709393,171496788.5299271,3495.0933936044444
2017-09-16,3823.01,3639.93,4034.0,3600.0,17969.43749659,67662565.88350256,3756.3012899861806
2017-09-17,3639.93,3791.98,3841.0,3475.64,12139.38964978,44951259.859135956,3691.4556403505558
2017-09-18,3791.64,3990.41,4130.0,3774.41,18112.00327959,72503566.66413286,3991.7073428568056
2017-09-19,3990.41,3889.51,4049.0,3850.44,11278.40574634,44511605.91768448,3951.7181384291666
2017-09-20,3889.51,3833.36,4044.0,3811.0,10327.36531103,40543839.44286802,3933.638172792986
2017-09-21,3833.36,3704.18,3903.57,3571.0,14153.98751112,52482298.04943859,3759.1595130540973
2017-09-22,3704.18,3627.21,3767.77,3509.79,11168.34027119,40353021.17168788,3621.4524540243056
2017-09-23,3627.21,3783.03,3818.89,3627.0,6565.25494622,24638490.98399988,3752.6208287947916
2017-09-24,3783.03,3763.97,3789.99,3630.01,5058.16624954,18725324.723977998,3689.9448560574306
2017-09-25,3763.98,3908.2,3969.37,3740.0,8871.84250225,34491293.78151357,3859.9936405913195
2017-09-26,3908.2,3936.36,3960.0,3854.29,6137.25976423,24032595.19683947,3914.9032972625696
2017-09-27,3936.36,4197.99,4228.39,3925.0,11827.47404945,48702651.95600152,4082.6881424511807
2017-09-28,4197.99,4057.5,4269.95,4017.72,8997.81311184,37446107.60910209,4186.4303075424305
2017-09-29,4057.49,4196.86,4212.99,4015.17,8187.64354155,33990942.698078945,4150.644218018333
2017-09-30,4196.86,4295.96,4357.85,4189.7,6660.7219943,28639862.22798896,4290.811711234514
2017-10-01,4295.96,4409.01,4424.95,4257.02,5426.95976264,23593640.396776974,4328.137386283542
2017-10-02,4409.01,4417.01,4470.0,4354.99,7608.05601715,33486881.211991582,4410.0835084679165
2017-10-03,4417.01,4300.35,4417.01,4242.42,9901.83032676,42614932.73248605,4300.616002770486
2017-10-04,4300.35,4178.82,4344.0,4170.0,6252.43475148,26461000.586501673,4239.805148363125
2017-10-05,4178.82,4326.18,4364.59,4150.01,6124.77999899,26258391.301887292,4275.168274673194
2017-10-06,4326.18,4369.0,4407.0,4318.58,6473.4425107,28269209.34754249,4368.062273548889
2017-10-07,4369.0,4443.0,4449.42,4320.0,3907.30390236,17115023.159334097,4366.719485662986
2017-10-08,4443.0,4631.78,4631.78,4421.04,7735.81626386,35199052.15679552,4530.06942432257
2017-10-09,4631.78,4780.01,4875.39,4561.0,15022.36087091,71229833.6165138,4684.076076731875
2017-10-10,4780.01,4735.87,4925.65,4701.53,12294.7456756,59270778.25955158,4807.498506979514
2017-10-11,4735.67,4848.0,4869.97,4725.1,7396.23199089,35607721.156692415,4807.400976649514
2017-10-12,4848.0,5712.01,5867.0,4832.22,27857.5072788,148810361.33014148,5231.722706263819
2017-10-13,5712.01,5659.99,5829.0,5420.0,17411.52050972,97836133.01381475,5628.037769799722
2017-10-14,5659.99,5795.01,5849.83,5567.86,9550.32321162,54663088.47560627,5701.835275410834
2017-10-15,5795.01,5610.01,5803.69,5455.5,10886.37226361,60896055.610871516,5610.477584047152
2017-10-16,5610.01,5659.83,5785.3,5575.55,9237.40041618,52563722.77304639,5683.290157773403
2017-10-17,5659.83,5496.01,5687.0,5460.14,9101.27886343,50767252.15359667,5601.216601384791
2017-10-18,5496.01,5631.63,5645.0,5102.0,16513.62305251,88986720.21721455,5424.9281068
2017-10-19,5631.63,5690.62,5750.0,5539.99,7940.82977744,45090790.506829195,5673.72825677507
2017-10-20,5690.62,6099.89,6111.4,5630.0,18180.0685967,107980123.14751694,5850.266505407917
2017-10-21,6099.88,5969.73,6189.1,5868.26,12879.97815482,78127712.22336212,6078.052018734028
2017-10-22,5969.73,5985.0,6050.0,5755.95,10147.21727042,59980398.07395854,5926.287381664305
2017-10-23,5984.99,5657.35,6057.02,5560.0,20960.05634242,121356802.95060454,5841.503770207708
2017-10-24,5657.35,5560.0,5775.0,5376.71,15872.87282419,88583236.81906892,5632.727614844097
2017-10-25,5560.0,5788.96,5795.0,5443.11,11145.18046698,62578469.3811041,5603.6635306307635
2017-10-26,5788.97,5929.49,5998.0,5701.08,11078.38876204,65223279.84190893,5864.953860320417
2017-10-27,5929.49,5769.01,5929.9,5708.8,8769.51320967,50800327.42271229,5815.428945598194
2017-10-28,5769.01,5761.85,5829.0,5715.0,4812.52584406,27677671.20995198,5762.335371440902
2017-10-29,5761.85,6147.36,6290.69,5754.99,13307.51660789,80584483.7786191,5950.668024693264
2017-10-30,6147.37,6136.06,6200.0,6028.0,7425.97740297,45406234.46026614,6125.394166844374
2017-10-31,6136.06,6445.0,6472.13,6099.0,15111.99145437,95935412.51183102,6295.153693263542
2017-11-01,6445.0,6948.0,6987.87,6363.59,25987.83835264,173272999.473832,6595.0139703201385
2017-11-02,6948.0,7220.01,7445.0,6769.74,30591.05562418,215413802.1617069,7032.105812491666
2017-11-03,7220.01,7249.69,7449.99,7011.1,21902.77868963,158868167.5524933,7260.514078744444
2017-11-04,7249.69,7436.91,7498.0,7128.2,12224.56337873,89972347.91112003,7317.848363007222
2017-11-05,7436.92,7209.99,7630.0,7027.09,19045.42214219,141549998.7045363,7465.896006094867
2017-11-06,7205.27,7213.05,7427.43,6900.73,21783.11884445,155200116.5021946,7195.541604545417
2017-11-07,7213.05,7368.98,7387.57,6980.0,15817.90804278,113237076.65703855,7148.348523644861
2017-11-08,7368.99,7340.0,7898.0,7031.66,35351.98639928,262856991.4126552,7404.704325051388
2017-11-09,7340.0,7310.0,7436.57,7079.0,17083.97065017,123152460.26826888,7225.397644942708
2017-11-10,7310.0,6834.99,7320.0,6426.0,33494.26593194,226102929.98200154,6864.52242547361
2017-11-11,6834.98,6005.01,6834.99,6005.0,27935.93001131,177495255.95761454,6438.92119638375
2017-11-12,6005.01,6097.0,6486.0,5511.11,49039.66112092,293665139.1049931,6045.748124331111
2017-11-13,6097.0,6636.76,6841.45,6050.0,34901.8509025,227372980.79573157,6497.7249935710415
2017-11-14,6636.77,6848.92,6923.0,6464.64,21241.98282343,141502819.85458758,6624.429683163403
2017-11-15,6848.9,7223.46,7349.0,6840.0,23277.55877736,167061932.1426718,7134.7391607097225
2017-11-16,7223.46,7900.0,7988.5,7175.0,31622.60120638,243285910.39709854,7605.842716618402
2017-11-17,7900.01,7775.02,7974.88,7502.0,23461.63458961,181400231.62219986,7774.890359175208
2017-11-18,7775.02,7788.9,7847.98,7645.06,9011.22188202,69874325.70625374,7752.351424475417
2017-11-19,7788.93,8023.01,8098.62,7700.0,15529.44411048,123427430.40422855,7885.290633884445
2017-11-20,8023.01,7858.98,8293.25,7802.99,23661.34533372,192095509.82539263,8149.834415858333
2017-11-21,7863.22,8186.8,8375.0,7863.19,21450.18452225,175423881.69472972,8192.315644760278
2017-11-22,8187.54,8221.94,8298.98,8110.49,12665.40013109,103978868.0792791,8223.930711167153
2017-11-23,8221.95,8090.01,8262.12,7900.0,12986.61528732,105616998.9204753,8158.054101539931
2017-11-24,8090.01,8262.31,8324.0,8090.0,12976.28849461,106810310.92672154,8221.58624094882
2017-11-25,8262.31,9008.24,9100.0,8240.0,19469.39379217,168824513.25237373,8639.221050377431
2017-11-26,9011.45,9739.0,9749.0,8910.0,30385.33050207,284988589.8939113,9295.335070895348
2017-11-27,9739.01,9799.98,9799.99,9438.02,19877.93350046,192374836.26646188,9696.40011861014
2017-11-28,9799.98,10497.0,10499.99,9799.98,25500.12819312,255917908.8382701,9977.550074701805
2017-11-29,10497.0,10676.01,11485.0,8595.55,64376.1473417,670284955.6132627,10540.700594713959
2017-11-30,10676.01,9824.03,10700.0,9135.6,37273.7145387,365039284.9486009,9874.670275502223
2017-12-01,9824.03,10872.5,11089.98,9517.0,33170.36663814,348774318.4448608,10405.208463500625
2017-12-02,10874.0,11070.0,11100.0,10752.0,15486.91792407,169554350.5392355,10956.1810124875
2017-12-03,11070.0,11499.99,11891.0,10601.0,32557.82689216,369826655.910824,11414.926518279166
2017-12-04,11499.99,11578.32,11683.0,10950.0,18104.6528108,207010841.1490756,11441.84178610139
2017-12-05,11578.33,12239.99,12300.0,11545.99,23400.89068796,278402502.6444752,11811.184022865278
2017-12-06,12239.99,14371.75,14425.0,12204.01,52048.2786928,698580316.218508,13178.644082286806
2017-12-07,14371.75,16125.99,19697.0,14206.0,85753.40234823,1409407652.469439,16105.3527339125
2017-12-08,16125.99,15870.2,16945.0,13788.99,52468.64950692,831578403.076682,15933.616866365974
2017-12-09,15870.21,14100.0,16287.99,13501.0,44739.97557134,662063832.027396,15196.051201098611
2017-12-10,14100.0,16550.01,16988.0,13704.0,47435.28463082,736728384.1127384,15177.699648291667
2017-12-11,16550.01,16450.12,17493.0,16375.0,28998.13248899,489141066.9868266,16796.227919390276
2017-12-12,16461.02,17071.82,18149.99,16404.01,44458.09301516,765638809.4429057,17271.25685689861
2017-12-13,17071.82,16801.0,17746.73,15700.0,24371.62843131,410391223.9338377,16978.271748845833
2017-12-14,16801.0,17337.38,17899.0,16256.0,24662.1991753,421261899.973316,16915.484655720833
2017-12-15,17337.38,17726.09,17890.0,17252.47,16922.51340396,298714899.7879771,17651.24233173403
2017-12-16,17726.1,19369.42,19797.0,17726.09,28645.05759637,543492538.9829232,18804.5346752125
2017-12-17,19369.42,18984.0,19891.99,18200.0,26597.93477203,509303900.1104466,19419.540730986806
2017-12-18,18984.0,18975.0,19367.5,18425.0,18290.96518354,345017118.2092983,18908.665802188196
2017-12-19,18975.0,17094.93,18990.0,14001.0,48512.58894206,840898411.3647211,17985.32807910208
2017-12-20,17094.93,16949.99,17890.0,15693.97,31596.02675845,526350772.7283584,16806.102583075
2017-12-21,16950.0,14960.48,17364.57,12712.0,54059.99148535,810899163.6404109,15955.469297703472
2017-12-22,14960.48,14799.99,15490.0,10400.0,78725.77428051,1053506095.0181,13873.01302121111
2017-12-23,14800.0,14330.01,16261.0,13750.0,31420.8057362,472224551.685364,15092.215299638196
2017-12-24,14330.01,14169.0,14945.0,13210.0,20887.11544084,292285280.5216403,14060.491903797918
2017-12-25,14169.0,15194.99,15320.99,13845.0,15105.28510713,217718384.5571779,14277.843959695832
2017-12-26,15195.0,16383.87,16490.0,15057.18,22022.99102186,347921689.7999216,15672.32627419236
2017-12-27,16383.89,14475.0,16484.62,13905.0,30369.90716153,458864034.953782,15446.516721302778
2017-12-28,14471.65,14804.76,15105.34,13500.0,25391.88963482,360877193.0322641,14234.1773529375
2017-12-29,14804.77,13659.64,15087.0,13642.21,21590.36822641,309731408.5977242,14447.80933141736
2017-12-30,13649.98,13060.0,14100.0,12500.0,24814.28018318,327443438.8708033,13377.008417424306
2017-12-31,13060.0,13620.0,14280.26,12701.0,16628.64790319,226028358.5446503,13470.961714056944
2018-01-01,13620.0,13164.83,13999.0,12952.5,14934.06838949,200806655.7218578,13426.601535488195
2018-01-02,13164.84,15090.01,15275.0,13150.0,24223.14721228,350829272.5576679,14190.668970736804
2018-01-03,15090.01,14986.76,15400.0,14628.0,18236.65181286,274479727.1041997,15033.526880304165
2018-01-04,14986.76,14938.79,15176.86,14230.0,17326.77703766,256464040.4979343,14825.56317828264
2018-01-05,14938.8,16550.02,17178.0,14842.47,24109.07509121,391984196.1614146,16149.046633088888
2018-01-06,16550.03,16635.31,17174.0,16251.01,12010.26061618,201112588.5288642,16691.381632181947
2018-01-07,16635.31,16266.06,16850.0,15755.01,9520.82274992,155167964.0707221,16440.20180816562
